storm_id,storm_name,datetime,year,month,day,hour,minute,record_id,status,latitude,longitude,wind_kt,pressure_mb
AL062022,EARL,2022-09-07 06:00:00,2022,9,7,6,0,,HU,25.0,-65.9,75,982
AL062022,EARL,2022-09-07 12:00:00,2022,9,7,12,0,,HU,25.4,-65.8,75,978
AL062022,EARL,2022-09-07 18:00:00,2022,9,7,18,0,,HU,26.1,-65.6,80,974
AL062022,EARL,2022-09-08 00:00:00,2022,9,8,0,0,,HU,26.8,-65.5,90,970
AL062022,EARL,2022-09-08 06:00:00,2022,9,8,6,0,,HU,27.7,-65.5,90,969
AL062022,EARL,2022-09-08 12:00:00,2022,9,8,12,0,,HU,28.7,-65.3,85,962
AL062022,EARL,2022-09-08 18:00:00,2022,9,8,18,0,,HU,29.7,-64.8,80,962
AL062022,EARL,2022-09-09 00:00:00,2022,9,9,0,0,,HU,30.6,-64.3,80,964
AL062022,EARL,2022-09-09 06:00:00,2022,9,9,6,0,,HU,31.9,-63.2,80,963
AL062022,EARL,2022-09-09 12:00:00,2022,9,9,12,0,,HU,33.4,-61.9,85,961
AL062022,EARL,2022-09-09 18:00:00,2022,9,9,18,0,,HU,34.9,-59.8,90,954
AL062022,EARL,2022-09-10 00:00:00,2022,9,10,0,0,,HU,37.1,-56.8,95,948
AL062022,EARL,2022-09-10 06:00:00,2022,9,10,6,0,,HU,40.0,-54.3,90,955
AL062022,EARL,2022-09-10 12:00:00,2022,9,10,12,0,,HU,42.4,-53.3,80,964
AL062022,EARL,2022-09-10 18:00:00,2022,9,10,18,0,,EX,43.3,-52.8,70,967
AL062022,EARL,2022-09-11 00:00:00,2022,9,11,0,0,,EX,43.3,-52.6,60,968
AL062022,EARL,2022-09-11 06:00:00,2022,9,11,6,0,,EX,43.8,-52.2,55,970
AL062022,EARL,2022-09-11 12:00:00,2022,9,11,12,0,,EX,44.2,-52.0,50,974
AL062022,EARL,2022-09-11 18:00:00,2022,9,11,18,0,,EX,44.3,-51.9,45,974
AL062022,EARL,2022-09-12 00:00:00,2022,9,12,0,0,,EX,44.2,-51.9,45,974
AL062022,EARL,2022-09-12 06:00:00,2022,9,12,6,0,,EX,44.3,-52.1,40,978
AL062022,EARL,2022-09-12 12:00:00,2022,9,12,12,0,,EX,43.9,-51.9,40,978
AL062022,EARL,2022-09-12 18:00:00,2022,9,12,18,0,,EX,43.2,-51.2,35,981
AL062022,EARL,2022-09-13 00:00:00,2022,9,13,0,0,,EX,42.9,-48.3,35,981
AL062022,EARL,2022-09-13 06:00:00,2022,9,13,6,0,,EX,43.0,-46.8,35,985
AL062022,EARL,2022-09-13 12:00:00,2022,9,13,12,0,,EX,43.4,-45.2,35,989
AL062022,EARL,2022-09-13 18:00:00,2022,9,13,18,0,,EX,44.3,-43.7,35,989
AL062022,EARL,2022-09-14 00:00:00,2022,9,14,0,0,,EX,45.0,-42.4,35,990
AL062022,EARL,2022-09-14 06:00:00,2022,9,14,6,0,,EX,45.4,-41.6,35,990
AL062022,EARL,2022-09-14 12:00:00,2022,9,14,12,0,,EX,45.5,-40.9,35,990
AL062022,EARL,2022-09-14 18:00:00,2022,9,14,18,0,,EX,45.3,-40.5,30,992
AL062022,EARL,2022-09-15 00:00:00,2022,9,15,0,0,,EX,45.2,-39.4,30,994
AL062022,EARL,2022-09-15 06:00:00,2022,9,15,6,0,,EX,45.2,-37.7,30,995
AL062022,EARL,2022-09-15 12:00:00,2022,9,15,12,0,,EX,45.6,-36.1,30,996
AL072022,FIONA,2022-09-14 06:00:00,2022,9,14,6,0,,TD,16.0,-47.9,25,1010
AL072022,FIONA,2022-09-14 12:00:00,2022,9,14,12,0,,TD,16.4,-49.1,30,1009
AL072022,FIONA,2022-09-14 18:00:00,2022,9,14,18,0,,TS,16.6,-50.1,35,1006
AL072022,FIONA,2022-09-15 00:00:00,2022,9,15,0,0,,TS,16.6,-51.3,45,1002
AL072022,FIONA,2022-09-15 06:00:00,2022,9,15,6,0,,TS,16.5,-52.4,45,1002
AL072022,FIONA,2022-09-15 12:00:00,2022,9,15,12,0,,TS,16.4,-53.6,45,1002
AL072022,FIONA,2022-09-15 18:00:00,2022,9,15,18,0,,TS,16.3,-54.8,50,1006
AL072022,FIONA,2022-09-16 00:00:00,2022,9,16,0,0,,TS,16.1,-56.2,50,1005
AL072022,FIONA,2022-09-16 06:00:00,2022,9,16,6,0,,TS,15.8,-57.5,50,1005
AL072022,FIONA,2022-09-16 12:00:00,2022,9,16,12,0,,TS,15.8,-58.8,45,1005
AL072022,FIONA,2022-09-16 18:00:00,2022,9,16,18,0,,TS,16.3,-60.4,45,1005
AL072022,FIONA,2022-09-16 23:15:00,2022,9,16,23,15,L,TS,16.4,-61.4,50,1002
AL072022,FIONA,2022-09-17 00:00:00,2022,9,17,0,0,,TS,16.4,-61.6,50,1002
AL072022,FIONA,2022-09-17 06:00:00,2022,9,17,6,0,,TS,16.3,-62.6,50,1000
AL072022,FIONA,2022-09-17 12:00:00,2022,9,17,12,0,,TS,16.4,-63.3,50,1000
AL072022,FIONA,2022-09-17 18:00:00,2022,9,17,18,0,,TS,16.5,-64.0,50,1002
AL072022,FIONA,2022-09-18 00:00:00,2022,9,18,0,0,,TS,16.5,-64.7,50,997
AL072022,FIONA,2022-09-18 06:00:00,2022,9,18,6,0,,TS,16.9,-65.5,55,994
AL072022,FIONA,2022-09-18 12:00:00,2022,9,18,12,0,,HU,17.2,-66.2,65,990
AL072022,FIONA,2022-09-18 18:00:00,2022,9,18,18,0,,HU,17.8,-66.9,75,986
AL072022,FIONA,2022-09-18 19:20:00,2022,9,18,19,20,L,HU,18.0,-67.1,75,986
AL072022,FIONA,2022-09-19 00:00:00,2022,9,19,0,0,,HU,18.1,-67.8,75,984
AL072022,FIONA,2022-09-19 06:00:00,2022,9,19,6,0,,HU,18.2,-68.4,80,977
AL072022,FIONA,2022-09-19 07:30:00,2022,9,19,7,30,L,HU,18.4,-68.5,80,976
AL072022,FIONA,2022-09-19 12:00:00,2022,9,19,12,0,,HU,18.8,-68.9,75,980
AL072022,FIONA,2022-09-19 18:00:00,2022,9,19,18,0,,HU,19.5,-69.5,85,972
AL072022,FIONA,2022-09-20 00:00:00,2022,9,20,0,0,,HU,20.2,-70.1,95,974
AL072022,FIONA,2022-09-20 06:00:00,2022,9,20,6,0,,HU,20.8,-70.7,100,967
AL072022,FIONA,2022-09-20 11:00:00,2022,9,20,11,0,L,HU,21.4,-71.1,100,962
AL072022,FIONA,2022-09-20 12:00:00,2022,9,20,12,0,,HU,21.5,-71.2,100,961
AL072022,FIONA,2022-09-20 18:00:00,2022,9,20,18,0,,HU,22.3,-71.7,100,959
AL072022,FIONA,2022-09-21 00:00:00,2022,9,21,0,0,,HU,22.9,-71.8,110,951
AL072022,FIONA,2022-09-21 06:00:00,2022,9,21,6,0,,HU,23.5,-71.8,120,939
AL072022,FIONA,2022-09-21 12:00:00,2022,9,21,12,0,,HU,24.2,-71.7,115,937
AL072022,FIONA,2022-09-21 18:00:00,2022,9,21,18,0,,HU,25.1,-71.6,115,937
AL072022,FIONA,2022-09-22 00:00:00,2022,9,22,0,0,,HU,26.0,-71.4,115,934
AL072022,FIONA,2022-09-22 06:00:00,2022,9,22,6,0,,HU,26.9,-71.1,115,934
AL072022,FIONA,2022-09-22 12:00:00,2022,9,22,12,0,,HU,28.0,-70.6,115,936
AL072022,FIONA,2022-09-22 18:00:00,2022,9,22,18,0,,HU,29.5,-70.0,115,936
AL072022,FIONA,2022-09-23 00:00:00,2022,9,23,0,0,,HU,30.9,-69.0,115,931
AL072022,FIONA,2022-09-23 06:00:00,2022,9,23,6,0,,HU,32.5,-67.5,115,936
AL072022,FIONA,2022-09-23 12:00:00,2022,9,23,12,0,,HU,34.3,-65.0,115,935
AL072022,FIONA,2022-09-23 18:00:00,2022,9,23,18,0,,HU,37.8,-61.7,110,940
AL072022,FIONA,2022-09-24 00:00:00,2022,9,24,0,0,,EX,42.3,-60.7,100,932
AL072022,FIONA,2022-09-24 06:00:00,2022,9,24,6,0,,EX,45.0,-61.2,85,931
AL072022,FIONA,2022-09-24 07:00:00,2022,9,24,7,0,L,EX,45.2,-61.2,85,931
AL072022,FIONA,2022-09-24 12:00:00,2022,9,24,12,0,,EX,46.8,-61.2,75,938
AL072022,FIONA,2022-09-24 18:00:00,2022,9,24,18,0,,EX,47.9,-60.8,65,952
AL072022,FIONA,2022-09-25 00:00:00,2022,9,25,0,0,,EX,48.8,-59.8,60,968
AL072022,FIONA,2022-09-25 06:00:00,2022,9,25,6,0,,EX,50.6,-58.6,50,972
AL072022,FIONA,2022-09-25 08:00:00,2022,9,25,8,0,L,EX,51.3,-58.3,45,974
AL072022,FIONA,2022-09-25 12:00:00,2022,9,25,12,0,,EX,53.1,-57.5,45,981
AL072022,FIONA,2022-09-25 18:00:00,2022,9,25,18,0,,EX,55.5,-58.0,40,984
AL072022,FIONA,2022-09-26 00:00:00,2022,9,26,0,0,,EX,57.5,-59.0,35,985
AL072022,FIONA,2022-09-26 06:00:00,2022,9,26,6,0,,EX,58.5,-59.0,35,985
AL072022,FIONA,2022-09-26 12:00:00,2022,9,26,12,0,,EX,59.5,-59.0,35,986
AL072022,FIONA,2022-09-26 18:00:00,2022,9,26,18,0,,EX,60.5,-58.5,35,988
AL072022,FIONA,2022-09-27 00:00:00,2022,9,27,0,0,,EX,61.5,-58.0,35,994
AL072022,FIONA,2022-09-27 06:00:00,2022,9,27,6,0,,EX,62.5,-57.0,35,998
AL072022,FIONA,2022-09-27 12:00:00,2022,9,27,12,0,,EX,63.3,-55.0,35,1000
AL072022,FIONA,2022-09-27 18:00:00,2022,9,27,18,0,,EX,64.0,-52.0,25,1002
AL082022,GASTON,2022-09-19 12:00:00,2022,9,19,12,0,,LO,28.7,-46.3,25,1014
AL082022,GASTON,2022-09-19 18:00:00,2022,9,19,18,0,,LO,29.6,-45.8,25,1014
AL082022,GASTON,2022-09-20 00:00:00,2022,9,20,0,0,,LO,30.4,-45.8,25,1014
AL082022,GASTON,2022-09-20 06:00:00,2022,9,20,6,0,,LO,31.3,-45.9,25,1013
AL082022,GASTON,2022-09-20 12:00:00,2022,9,20,12,0,,TD,32.5,-45.8,30,1013
AL082022,GASTON,2022-09-20 18:00:00,2022,9,20,18,0,,TS,34.0,-45.0,35,1009
AL082022,GASTON,2022-09-21 00:00:00,2022,9,21,0,0,,TS,35.5,-44.1,45,1004
AL082022,GASTON,2022-09-21 06:00:00,2022,9,21,6,0,,TS,36.9,-43.1,55,999
AL082022,GASTON,2022-09-21 12:00:00,2022,9,21,12,0,,TS,37.9,-42.0,55,998
AL082022,GASTON,2022-09-21 18:00:00,2022,9,21,18,0,,TS,38.6,-40.7,55,998
AL082022,GASTON,2022-09-22 00:00:00,2022,9,22,0,0,,TS,39.4,-38.6,55,998
AL082022,GASTON,2022-09-22 06:00:00,2022,9,22,6,0,,TS,40.1,-36.5,55,998
AL082022,GASTON,2022-09-22 12:00:00,2022,9,22,12,0,,TS,40.7,-34.8,55,996
AL082022,GASTON,2022-09-22 18:00:00,2022,9,22,18,0,,TS,41.0,-33.1,55,994
AL082022,GASTON,2022-09-23 00:00:00,2022,9,23,0,0,,TS,41.1,-31.5,55,995
AL082022,GASTON,2022-09-23 06:00:00,2022,9,23,6,0,,TS,40.9,-30.1,55,995
AL082022,GASTON,2022-09-23 12:00:00,2022,9,23,12,0,,TS,40.5,-29.2,55,995
AL082022,GASTON,2022-09-23 18:00:00,2022,9,23,18,0,,TS,39.8,-28.8,50,997
AL082022,GASTON,2022-09-24 00:00:00,2022,9,24,0,0,,TS,39.1,-29.2,45,999
AL082022,GASTON,2022-09-24 06:00:00,2022,9,24,6,0,,TS,38.7,-29.7,45,1000
AL082022,GASTON,2022-09-24 12:00:00,2022,9,24,12,0,,TS,38.2,-30.4,40,1001
AL082022,GASTON,2022-09-24 18:00:00,2022,9,24,18,0,,TS,38.0,-31.4,45,998
AL082022,GASTON,2022-09-25 00:00:00,2022,9,25,0,0,,TS,38.4,-32.7,45,998
AL082022,GASTON,2022-09-25 06:00:00,2022,9,25,6,0,,TS,38.9,-34.1,45,999
AL082022,GASTON,2022-09-25 12:00:00,2022,9,25,12,0,,TS,39.4,-35.7,45,999
AL082022,GASTON,2022-09-25 18:00:00,2022,9,25,18,0,,TS,39.2,-37.0,40,1000
AL082022,GASTON,2022-09-26 00:00:00,2022,9,26,0,0,,LO,38.8,-37.7,35,1007
AL082022,GASTON,2022-09-26 06:00:00,2022,9,26,6,0,,LO,38.5,-38.5,35,1010
AL082022,GASTON,2022-09-26 12:00:00,2022,9,26,12,0,,LO,38.4,-39.4,30,1011
AL082022,GASTON,2022-09-26 18:00:00,2022,9,26,18,0,,LO,38.2,-40.4,30,1012
AL082022,GASTON,2022-09-27 00:00:00,2022,9,27,0,0,,LO,38.0,-41.5,30,1012
AL082022,GASTON,2022-09-27 06:00:00,2022,9,27,6,0,,LO,37.6,-42.8,30,1013
AL082022,GASTON,2022-09-27 12:00:00,2022,9,27,12,0,,LO,37.2,-44.2,25,1014
AL082022,GASTON,2022-09-27 18:00:00,2022,9,27,18,0,,LO,37.0,-45.9,25,1015
AL092022,IAN,2022-09-22 18:00:00,2022,9,22,18,0,,LO,12.3,-66.3,30,1006
AL092022,IAN,2022-09-23 00:00:00,2022,9,23,0,0,,LO,12.9,-67.2,30,1006
AL092022,IAN,2022-09-23 06:00:00,2022,9,23,6,0,,TD,13.7,-68.1,30,1006
AL092022,IAN,2022-09-23 12:00:00,2022,9,23,12,0,,TD,14.2,-69.3,30,1006
AL092022,IAN,2022-09-23 18:00:00,2022,9,23,18,0,,TD,14.6,-70.6,30,1006
AL092022,IAN,2022-09-24 00:00:00,2022,9,24,0,0,,TS,14.7,-71.7,35,1005
AL092022,IAN,2022-09-24 06:00:00,2022,9,24,6,0,,TS,14.7,-72.9,35,1005
AL092022,IAN,2022-09-24 12:00:00,2022,9,24,12,0,,TS,14.5,-74.4,40,1003
AL092022,IAN,2022-09-24 18:00:00,2022,9,24,18,0,,TS,14.4,-75.8,40,1003
AL092022,IAN,2022-09-25 00:00:00,2022,9,25,0,0,,TS,14.6,-77.2,40,1003
AL092022,IAN,2022-09-25 06:00:00,2022,9,25,6,0,,TS,14.6,-78.3,40,1003
AL092022,IAN,2022-09-25 12:00:00,2022,9,25,12,0,,TS,15.0,-79.4,40,1003
AL092022,IAN,2022-09-25 18:00:00,2022,9,25,18,0,,TS,15.8,-80.1,40,1003
AL092022,IAN,2022-09-26 00:00:00,2022,9,26,0,0,,TS,16.8,-80.9,50,991
AL092022,IAN,2022-09-26 06:00:00,2022,9,26,6,0,,HU,17.7,-81.7,65,985
AL092022,IAN,2022-09-26 12:00:00,2022,9,26,12,0,,HU,18.7,-82.4,70,981
AL092022,IAN,2022-09-26 18:00:00,2022,9,26,18,0,,HU,19.7,-83.0,80,976
AL092022,IAN,2022-09-27 00:00:00,2022,9,27,0,0,,HU,20.8,-83.3,85,965
AL092022,IAN,2022-09-27 06:00:00,2022,9,27,6,0,,HU,21.8,-83.6,100,956
AL092022,IAN,2022-09-27 08:30:00,2022,9,27,8,30,L,HU,22.2,-83.7,110,947
AL092022,IAN,2022-09-27 12:00:00,2022,9,27,12,0,,HU,22.6,-83.6,100,963
AL092022,IAN,2022-09-27 18:00:00,2022,9,27,18,0,,HU,23.5,-83.3,105,951
AL092022,IAN,2022-09-28 00:00:00,2022,9,28,0,0,,HU,24.4,-83.0,105,947
AL092022,IAN,2022-09-28 02:00:00,2022,9,28,2,0,L,HU,24.6,-82.9,110,952
AL092022,IAN,2022-09-28 06:00:00,2022,9,28,6,0,,HU,25.2,-82.9,120,945
AL092022,IAN,2022-09-28 12:00:00,2022,9,28,12,0,,HU,26.0,-82.7,140,937
AL092022,IAN,2022-09-28 18:00:00,2022,9,28,18,0,,HU,26.6,-82.4,135,938
AL092022,IAN,2022-09-28 19:05:00,2022,9,28,19,5,L,HU,26.7,-82.2,130,941
AL092022,IAN,2022-09-28 20:35:00,2022,9,28,20,35,L,HU,26.8,-82.0,125,945
AL092022,IAN,2022-09-29 00:00:00,2022,9,29,0,0,,HU,27.2,-81.7,100,960
AL092022,IAN,2022-09-29 06:00:00,2022,9,29,6,0,,HU,27.7,-81.1,65,985
AL092022,IAN,2022-09-29 12:00:00,2022,9,29,12,0,,TS,28.4,-80.6,60,987
AL092022,IAN,2022-09-29 18:00:00,2022,9,29,18,0,,HU,28.9,-80.1,65,986
AL092022,IAN,2022-09-30 00:00:00,2022,9,30,0,0,,HU,29.6,-79.4,70,986
AL092022,IAN,2022-09-30 06:00:00,2022,9,30,6,0,,HU,30.3,-79.1,75,984
AL092022,IAN,2022-09-30 12:00:00,2022,9,30,12,0,,HU,31.5,-79.0,75,980
AL092022,IAN,2022-09-30 18:00:00,2022,9,30,18,0,,HU,33.3,-79.2,70,978
AL092022,IAN,2022-09-30 18:05:00,2022,9,30,18,5,L,HU,33.3,-79.2,70,978
AL092022,IAN,2022-10-01 00:00:00,2022,10,1,0,0,,EX,34.4,-79.3,50,990
AL092022,IAN,2022-10-01 06:00:00,2022,10,1,6,0,,EX,35.3,-79.7,30,999
AL102022,HERMINE,2022-09-23 06:00:00,2022,9,23,6,0,,LO,16.6,-19.4,30,1005
AL102022,HERMINE,2022-09-23 12:00:00,2022,9,23,12,0,,TD,17.4,-19.9,30,1004
AL102022,HERMINE,2022-09-23 18:00:00,2022,9,23,18,0,,TS,18.1,-20.3,35,1003
AL102022,HERMINE,2022-09-24 00:00:00,2022,9,24,0,0,,TS,18.7,-20.7,35,1003
AL102022,HERMINE,2022-09-24 06:00:00,2022,9,24,6,0,,TS,19.4,-20.9,35,1004
AL102022,HERMINE,2022-09-24 12:00:00,2022,9,24,12,0,,TD,20.3,-20.9,30,1005
AL102022,HERMINE,2022-09-24 18:00:00,2022,9,24,18,0,,TD,21.4,-20.7,30,1006
AL102022,HERMINE,2022-09-25 00:00:00,2022,9,25,0,0,,LO,22.4,-20.5,30,1006
AL102022,HERMINE,2022-09-25 06:00:00,2022,9,25,6,0,,LO,23.1,-20.3,25,1007
AL102022,HERMINE,2022-09-25 12:00:00,2022,9,25,12,0,,LO,23.7,-20.1,25,1007
AL102022,HERMINE,2022-09-25 18:00:00,2022,9,25,18,0,,LO,24.1,-19.8,25,1008
AL102022,HERMINE,2022-09-26 00:00:00,2022,9,26,0,0,,LO,24.6,-19.4,25,1008
AL112022,ELEVEN,2022-09-26 18:00:00,2022,9,26,18,0,,LO,13.8,-35.8,25,1009
AL112022,ELEVEN,2022-09-27 00:00:00,2022,9,27,0,0,,LO,13.6,-35.4,25,1009
AL112022,ELEVEN,2022-09-27 06:00:00,2022,9,27,6,0,,LO,13.6,-35.0,25,1009
AL112022,ELEVEN,2022-09-27 12:00:00,2022,9,27,12,0,,LO,13.8,-34.7,25,1009
AL112022,ELEVEN,2022-09-27 18:00:00,2022,9,27,18,0,,LO,14.1,-34.5,25,1009
AL112022,ELEVEN,2022-09-28 00:00:00,2022,9,28,0,0,,TD,14.5,-34.3,30,1008
AL112022,ELEVEN,2022-09-28 06:00:00,2022,9,28,6,0,,TD,15.1,-34.2,30,1008
AL112022,ELEVEN,2022-09-28 12:00:00,2022,9,28,12,0,,TD,15.7,-34.3,25,1009
AL112022,ELEVEN,2022-09-28 18:00:00,2022,9,28,18,0,,TD,16.2,-34.7,25,1009
AL112022,ELEVEN,2022-09-29 00:00:00,2022,9,29,0,0,,TD,16.7,-35.2,25,1009
AL112022,ELEVEN,2022-09-29 06:00:00,2022,9,29,6,0,,TD,17.5,-36.0,25,1009
AL112022,ELEVEN,2022-09-29 12:00:00,2022,9,29,12,0,,LO,18.3,-36.9,25,1009
AL122022,TWELVE,2022-10-04 12:00:00,2022,10,4,12,0,,TD,13.6,-29.5,30,1007
AL122022,TWELVE,2022-10-04 18:00:00,2022,10,4,18,0,,TD,14.2,-30.2,30,1007
AL122022,TWELVE,2022-10-05 00:00:00,2022,10,5,0,0,,TD,14.6,-30.5,30,1007
AL122022,TWELVE,2022-10-05 06:00:00,2022,10,5,6,0,,TD,15.0,-30.9,30,1007
AL122022,TWELVE,2022-10-05 12:00:00,2022,10,5,12,0,,TD,15.3,-31.5,30,1007
AL122022,TWELVE,2022-10-05 18:00:00,2022,10,5,18,0,,TD,16.0,-31.9,30,1007
AL122022,TWELVE,2022-10-06 00:00:00,2022,10,6,0,0,,TD,17.0,-32.1,30,1007
AL122022,TWELVE,2022-10-06 06:00:00,2022,10,6,6,0,,TD,17.7,-32.8,30,1007
AL122022,TWELVE,2022-10-06 12:00:00,2022,10,6,12,0,,TD,18.1,-33.9,30,1008
AL122022,TWELVE,2022-10-06 18:00:00,2022,10,6,18,0,,TD,18.7,-35.0,30,1009
AL132022,JULIA,2022-10-06 12:00:00,2022,10,6,12,0,,DB,11.4,-66.5,30,1006
AL132022,JULIA,2022-10-06 18:00:00,2022,10,6,18,0,,DB,11.6,-67.8,30,1005
AL132022,JULIA,2022-10-07 00:00:00,2022,10,7,0,0,,TD,11.9,-69.2,30,1004
AL132022,JULIA,2022-10-07 03:00:00,2022,10,7,3,0,L,TD,12.0,-69.8,30,1004
AL132022,JULIA,2022-10-07 06:00:00,2022,10,7,6,0,,TD,12.1,-70.6,30,1004
AL132022,JULIA,2022-10-07 08:30:00,2022,10,7,8,30,L,TD,12.2,-71.2,30,1004
AL132022,JULIA,2022-10-07 12:00:00,2022,10,7,12,0,,TS,12.5,-72.1,35,1002
AL132022,JULIA,2022-10-07 18:00:00,2022,10,7,18,0,,TS,12.8,-73.8,40,1002
AL132022,JULIA,2022-10-08 00:00:00,2022,10,8,0,0,,TS,12.8,-75.5,45,999
AL132022,JULIA,2022-10-08 06:00:00,2022,10,8,6,0,,TS,12.7,-77.2,50,999
AL132022,JULIA,2022-10-08 12:00:00,2022,10,8,12,0,,TS,12.7,-78.9,55,994
AL132022,JULIA,2022-10-08 18:00:00,2022,10,8,18,0,,TS,12.6,-80.5,60,993
AL132022,JULIA,2022-10-09 00:00:00,2022,10,9,0,0,,HU,12.5,-82.0,65,989
AL132022,JULIA,2022-10-09 06:00:00,2022,10,9,6,0,,HU,12.4,-83.3,75,982
AL132022,JULIA,2022-10-09 07:15:00,2022,10,9,7,15,L,HU,12.4,-83.6,75,982
AL132022,JULIA,2022-10-09 12:00:00,2022,10,9,12,0,,HU,12.3,-84.7,65,985
AL132022,JULIA,2022-10-09 18:00:00,2022,10,9,18,0,,TS,12.3,-86.2,45,988
AL132022,JULIA,2022-10-10 00:00:00,2022,10,10,0,0,,TS,12.6,-87.6,40,993
AL132022,JULIA,2022-10-10 06:00:00,2022,10,10,6,0,,TS,13.1,-88.8,35,998
AL132022,JULIA,2022-10-10 11:00:00,2022,10,10,11,0,L,TS,13.6,-89.7,35,1001
AL132022,JULIA,2022-10-10 12:00:00,2022,10,10,12,0,,TD,13.7,-89.9,30,1002
AL142022,KARL,2022-10-11 12:00:00,2022,10,11,12,0,,TD,19.0,-94.1,30,1007
AL142022,KARL,2022-10-11 18:00:00,2022,10,11,18,0,,TS,19.6,-94.5,35,1006
AL142022,KARL,2022-10-12 00:00:00,2022,10,12,0,0,,TS,20.2,-94.8,35,1005
AL142022,KARL,2022-10-12 06:00:00,2022,10,12,6,0,,TS,20.9,-94.9,35,1004
AL142022,KARL,2022-10-12 12:00:00,2022,10,12,12,0,,TS,21.5,-94.8,40,1002
AL142022,KARL,2022-10-12 18:00:00,2022,10,12,18,0,,TS,22.0,-94.6,50,1000
AL142022,KARL,2022-10-13 00:00:00,2022,10,13,0,0,,TS,22.4,-94.3,50,1000
AL142022,KARL,2022-10-13 06:00:00,2022,10,13,6,0,,TS,22.4,-94.3,45,1000
AL142022,KARL,2022-10-13 12:00:00,2022,10,13,12,0,,TS,21.9,-94.0,45,1000
AL142022,KARL,2022-10-13 18:00:00,2022,10,13,18,0,,TS,21.3,-93.6,40,999
AL142022,KARL,2022-10-14 00:00:00,2022,10,14,0,0,,TS,20.9,-93.0,40,998
AL142022,KARL,2022-10-14 06:00:00,2022,10,14,6,0,,TS,20.3,-92.6,35,997
AL142022,KARL,2022-10-14 12:00:00,2022,10,14,12,0,,TS,19.8,-92.6,35,997
AL142022,KARL,2022-10-14 18:00:00,2022,10,14,18,0,,TS,19.4,-92.6,35,999
AL142022,KARL,2022-10-15 00:00:00,2022,10,15,0,0,,LO,19.0,-92.7,30,1004
AL142022,KARL,2022-10-15 06:00:00,2022,10,15,6,0,,LO,18.7,-92.9,25,1007
AL142022,KARL,2022-10-15 12:00:00,2022,10,15,12,0,,LO,18.5,-93.3,20,1009
AL142022,KARL,2022-10-15 18:00:00,2022,10,15,18,0,,LO,18.4,-94.0,20,1010
AL152022,LISA,2022-10-30 18:00:00,2022,10,30,18,0,,LO,15.7,-73.3,35,1005
AL152022,LISA,2022-10-31 00:00:00,2022,10,31,0,0,,LO,15.7,-74.4,35,1005
AL152022,LISA,2022-10-31 06:00:00,2022,10,31,6,0,,LO,15.6,-75.5,35,1005
AL152022,LISA,2022-10-31 12:00:00,2022,10,31,12,0,,TS,15.5,-76.7,35,1003
AL152022,LISA,2022-10-31 18:00:00,2022,10,31,18,0,,TS,15.5,-77.8,40,1002
AL152022,LISA,2022-11-01 00:00:00,2022,11,1,0,0,,TS,15.6,-78.8,40,1002
AL152022,LISA,2022-11-01 06:00:00,2022,11,1,6,0,,TS,15.9,-79.9,40,1003
AL152022,LISA,2022-11-01 12:00:00,2022,11,1,12,0,,TS,16.2,-81.2,45,1002
AL152022,LISA,2022-11-01 18:00:00,2022,11,1,18,0,,TS,16.5,-82.5,50,1001
AL152022,LISA,2022-11-02 00:00:00,2022,11,2,0,0,,TS,16.7,-84.1,55,993
AL152022,LISA,2022-11-02 06:00:00,2022,11,2,6,0,,TS,17.0,-85.5,60,992
AL152022,LISA,2022-11-02 12:00:00,2022,11,2,12,0,,HU,17.1,-86.7,70,990
AL152022,LISA,2022-11-02 18:00:00,2022,11,2,18,0,,HU,17.3,-87.7,75,988
AL152022,LISA,2022-11-02 21:30:00,2022,11,2,21,30,L,HU,17.4,-88.3,80,985
AL152022,LISA,2022-11-03 00:00:00,2022,11,3,0,0,,HU,17.5,-88.6,65,990
AL152022,LISA,2022-11-03 06:00:00,2022,11,3,6,0,,TS,17.7,-89.6,45,998
AL152022,LISA,2022-11-03 12:00:00,2022,11,3,12,0,,TD,17.9,-90.6,30,1008
AL152022,LISA,2022-11-03 18:00:00,2022,11,3,18,0,,TD,18.0,-91.7,30,1008
AL152022,LISA,2022-11-04 00:00:00,2022,11,4,0,0,,TD,18.1,-92.7,30,1008
AL152022,LISA,2022-11-04 06:00:00,2022,11,4,6,0,,TD,18.3,-93.6,30,1008
AL152022,LISA,2022-11-04 12:00:00,2022,11,4,12,0,,TD,18.7,-94.5,25,1008
AL152022,LISA,2022-11-04 18:00:00,2022,11,4,18,0,,TD,19.2,-95.2,25,1008
AL152022,LISA,2022-11-05 00:00:00,2022,11,5,0,0,,TD,19.4,-95.4,25,1008
AL152022,LISA,2022-11-05 06:00:00,2022,11,5,6,0,,TD,19.7,-95.4,25,1008
AL162022,MARTIN,2022-10-30 18:00:00,2022,10,30,18,0,,EX,34.2,-64.0,40,1006
AL162022,MARTIN,2022-10-31 00:00:00,2022,10,31,0,0,,EX,34.6,-63.1,45,1004
AL162022,MARTIN,2022-10-31 06:00:00,2022,10,31,6,0,,EX,34.9,-62.2,45,1004
AL162022,MARTIN,2022-10-31 12:00:00,2022,10,31,12,0,,EX,35.0,-61.6,40,1004
AL162022,MARTIN,2022-10-31 18:00:00,2022,10,31,18,0,,EX,35.0,-60.9,40,1004
